117329309,"[298.2142857142857, 14]"
100918634,"[181.16666666666666, 12]"
121388910,"[445.6923076923077, 13]"
140674032,"[465.8333333333333, 12]"
141129174,"[298.61538461538464, 13]"
95576973,"[477.0, 11]"
65495278,"[96.0, 1]"
81110788,"[180.0, 12]"
33840077,"[-76.5, 2]"
83487685,"[260.0, 12]"
47669091,"[189.0, 2]"
302358247,"[211.6153846153846, 13]"
108686019,"[712.5, 2]"
136477138,"[316.5833333333333, 12]"
112220059,"[357.6, 10]"
108050692,"[373.875, 8]"
78362704,"[234.7142857142857, 14]"
86179205,"[285.3333333333333, 9]"
332242377,"[301.9, 10]"
84060273,"[344.25, 4]"
86152976,"[465.00000000000006, 1]"
101960024,"[203.33333333333334, 3]"
170984123,"[82.16666666666667, 6]"
180022403,"[129.0, 2]"
80718533,"[570.0, 1]"
86770710,"[99.33333333333333, 3]"
381531402,"[272.0, 1]"
40865572,"[442.4, 5]"
171871486,"[215.0, 1]"
89772237,"[412.3333333333333, 3]"
86834494,"[336.25, 4]"
163629678,"[35.5, 2]"
120315846,"[260.5, 2]"
66198763,"[148.5, 2]"
947240,"[206.99999999999997, 1]"
49924503,"[107.5, 2]"
55325825,"[324.5, 2]"
192389582,"[236.2, 5]"
102946451,"[-20.0, 1]"
103879470,"[580.0, 1]"
100071079,"[324.0, 1]"
153998810,"[149.0, 1]"
