172199571,"[101.75000000000001, 4]"
45285344,"[470.0, 9]"
118128399,"[264.8888888888889, 9]"
66532818,"[764.3333333333334, 9]"
54432298,"[562.625, 8]"
89377233,"[523.7, 10]"
67739802,"[702.375, 8]"
332242377,"[14.000000000000002, 1]"
173067337,"[346.375, 8]"
240889153,"[297.85714285714283, 7]"
89772237,"[60.0, 1]"
42291565,"[449.125, 8]"
84153087,"[336.1666666666667, 6]"
40865572,"[688.0, 5]"
178045234,"[480.77777777777777, 9]"
92426855,"[606.1, 10]"
89699373,"[477.1, 10]"
188350293,"[215.0, 8]"
75632156,"[396.375, 8]"
127264062,"[632.25, 8]"
60563546,"[582.4444444444445, 9]"
947240,"[74.5, 2]"
31099799,"[317.3333333333333, 3]"
101960024,"[704.0, 4]"
121893039,"[211.0, 1]"
111747192,"[720.0, 3]"
466360314,"[-23.0, 1]"
30373538,"[382.5, 2]"
63821745,"[809.0, 1]"
