66198763,"[379.57142857142856, 7]"
119224130,"[496.07142857142856, 14]"
1101247050,"[369.0, 2]"
99413158,"[409.1818181818182, 11]"
260316741,"[518.6923076923076, 13]"
103125509,"[494.09090909090907, 11]"
178284854,"[420.53846153846155, 13]"
70487965,"[392.0833333333333, 12]"
31099799,"[547.4285714285714, 7]"
134263854,"[437.0833333333333, 12]"
192389582,"[368.2, 5]"
84153087,"[396.0, 3]"
158722998,"[395.0, 12]"
89772237,"[410.2, 5]"
101960024,"[555.0, 2]"
96634411,"[430.38461538461536, 13]"
175578085,"[454.85714285714283, 14]"
16710765,"[436.35714285714283, 14]"
102946451,"[467.5, 8]"
127252365,"[434.875, 8]"
41319577,"[433.0, 14]"
63821745,"[457.25, 4]"
65495278,"[380.5, 2]"
168984411,"[416.72727272727275, 11]"
172199571,"[595, 1]"
180022403,"[681.2857142857143, 7]"
126244539,"[388, 1]"
111747192,"[473.0, 2]"
947240,"[392.0, 2]"
164544758,"[364.5, 2]"
112220059,"[435.0, 3]"
86179205,"[372.0, 2]"
522326,"[434.5, 6]"
64741231,"[378.5, 2]"
126042590,"[497.25, 4]"
85872822,"[422.5, 2]"
129224193,"[326.5, 2]"
42247332,"[455.0, 2]"
