127264062,"[694.5, 2]"
60563546,"[644.0, 4]"
64741231,"[667, 1]"
188350293,"[540.5, 4]"
75632156,"[688.3333333333334, 3]"
92426855,"[599.75, 4]"
89699373,"[695.75, 4]"
40865572,"[669.0, 3]"
178045234,"[574.5, 4]"
89772237,"[411, 1]"
42291565,"[624.25, 4]"
84153087,"[534.5, 2]"
173067337,"[536.5, 4]"
240889153,"[504.0, 3]"
67739802,"[579.0, 3]"
332242377,"[405, 1]"
54432298,"[535.75, 4]"
89377233,"[648.0, 4]"
118128399,"[525.75, 4]"
66532818,"[659.0, 4]"
172199571,"[640.0, 3]"
45285344,"[539.5, 4]"
947240,"[429, 1]"
31099799,"[551.0, 2]"
86638311,"[687.5, 2]"
101960024,"[699, 1]"
