127264062,"[663.0, 2]"
60563546,"[986.0, 2]"
64741231,"[1275.0, 1]"
188350293,"[241.0, 2]"
75632156,"[538.0, 1]"
92426855,"[953.0, 2]"
89699373,"[380.0, 2]"
40865572,"[837.5, 2]"
178045234,"[134.5, 2]"
89772237,"[60.0, 1]"
42291565,"[568.0, 2]"
84153087,"[117.0, 1]"
173067337,"[609.0, 2]"
240889153,"[290.0, 2]"
67739802,"[1311.0, 1]"
332242377,"[14.000000000000002, 1]"
54432298,"[467.0, 2]"
89377233,"[530.5, 2]"
118128399,"[147.0, 2]"
66532818,"[910.5, 2]"
172199571,"[354.5, 2]"
45285344,"[369.0, 2]"
